gene	orthogroup	ref_sps	relative_age	outgroup_sps
Bnat|JGI_V11_143890	OG0001393	Hsap	13.0	Hsap,Atha
Ngru|EFC46198	OG0001393	Hsap	13.0	Hsap,Atha
Nvec|EDO31047	OG0001393	Hsap	13.0	Hsap,Atha
Aipt|AIPGENE22146	OG0001393	Hsap	13.0	Hsap,Atha
Tthe|EAS02112	OG0001393	Hsap	13.0	Hsap,Atha
Gpro|mRNA_2018	OG0001393	Hsap	13.0	Hsap,Atha
Nvec|EDO33281	OG0001393	Hsap	13.0	Hsap,Atha
Crei|EDP07902	OG0001393	Hsap	13.0	Hsap,Atha
Esil|Esi0015_0087.1	OG0001393	Hsap	13.0	Hsap,Atha
Cneo|CNAG_05571T0	OG0001393	Hsap	13.0	Hsap,Atha
Atha|AT4G30990.2	OG0001393	Hsap	13.0	Hsap,Atha
Ihof|evm2s341	OG0001393	Hsap	13.0	Hsap,Atha
Aque|PAC15701906	OG0001393	Hsap	13.0	Hsap,Atha
Skow|rna19143	OG0001393	Hsap	13.0	Hsap,Atha
Aque|PAC15727331	OG0001393	Hsap	13.0	Hsap,Atha
Nk52|evm4s292	OG0001393	Hsap	13.0	Hsap,Atha
Hsap|ENST00000261637	OG0001393	Hsap	13.0	Hsap,Atha
Pinf|PITG_02808T0	OG0001393	Hsap	13.0	Hsap,Atha
Sros|EGD82732	OG0001393	Hsap	13.0	Hsap,Atha
Mbre|EDQ86381	OG0001393	Hsap	13.0	Hsap,Atha
Cowc|CAOG_01339T1	OG0001393	Hsap	13.0	Hsap,Atha
Aipt|AIPGENE21441	OG0001393	Hsap	13.0	Hsap,Atha
Nvec|EDO27624	OG0001393	Hsap	13.0	Hsap,Atha
Nvec|EDO43046	OG0001393	Hsap	13.0	Hsap,Atha
Ncra|EFNCRT00000002198	OG0001393	Hsap	13.0	Hsap,Atha
Sros|EGD74985	OG0001393	Hsap	13.0	Hsap,Atha
Nvec|EDO27623	OG0001393	Hsap	13.0	Hsap,Atha
Esil|Esi0015_0093.1	OG0001393	Hsap	13.0	Hsap,Atha
Mver|MVEG_07087T0	OG0001393	Hsap	13.0	Hsap,Atha
Cint|ENSCINT00000006949	OG0001393	Hsap	13.0	Hsap,Atha
Falb|H696_01385T0	OG0001393	Hsap	13.0	Hsap,Atha
Sros|EGD74088	OG0001393	Hsap	13.0	Hsap,Atha
Tgon|TGME49_016210	OG0001393	Hsap	13.0	Hsap,Atha
Clim|evm31s206	OG0001393	Hsap	13.0	Hsap,Atha
Esil|Esi0055_0078.1	OG0001393	Hsap	13.0	Hsap,Atha
Ocar|g9513	OG0001393	Hsap	13.0	Hsap,Atha
Ttra|AMSG_05985T0	OG0001393	Hsap	13.0	Hsap,Atha
Esil|Esi0055_0081.1	OG0001393	Hsap	13.0	Hsap,Atha
Cfra|CFRG3199T1	OG0001393	Hsap	13.0	Hsap,Atha
Cvar|fgenesh3_pg.C_scaffold_5000283	OG0001393	Hsap	13.0	Hsap,Atha
Spun|SPPG_07836T0	OG0001393	Hsap	13.0	Hsap,Atha
Spom|SPBC56F2.04.1	OG0001393	Hsap	13.0	Hsap,Atha
Ppat|PP1S312_19V6.1	OG0001393	Hsap	13.0	Hsap,Atha
Aipt|AIPGENE22142	OG0001393	Hsap	13.0	Hsap,Atha
Ppal|EFA85497	OG0001393	Hsap	13.0	Hsap,Atha
Ddis|DDB0237561	OG0001393	Hsap	13.0	Hsap,Atha
Lgig|LotgiT233343	OG0001393	Hsap	13.0	Hsap,Atha
Dmel|FBtr0071833	OG0001393	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_143889	OG0001393	Hsap	13.0	Hsap,Atha
Mlei|ML090119a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML18961a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML218810a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML17036a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML044911a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML21531a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML46781a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML00522a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML01412a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML00511a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML050923a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML01133a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML010130a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Aque|PAC15715673	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML19581a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML047610a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML06772a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML226715a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML10293a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML04495a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML145826a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML156516a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML18191a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML20581a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML283512a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML03351a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML31706a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML181015a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML02118a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML05312a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML10372a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML042110a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML09461a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML00216a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML004936a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML218952a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML016720a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Aque|PAC15707268	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML06731a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML04614a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML01252a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML07702a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML43921a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML33661a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML01201a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML019243a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML01911a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML09121a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML01465a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML19811a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML064923a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML48001a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML149647a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML165913a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML019125a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML11871a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML23261a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Mlei|ML113419a-RA	OG0001394	Hsap	6.0	Hsap,Ocar
Tthe|EAR80816	OG0001395	Hsap	13.0	Hsap,Atha
Crei|EDO98927	OG0001395	Hsap	13.0	Hsap,Atha
Tthe|EAR95872	OG0001395	Hsap	13.0	Hsap,Atha
Tthe|EAR81600	OG0001395	Hsap	13.0	Hsap,Atha
Gpro|mRNA_14341	OG0001395	Hsap	13.0	Hsap,Atha
Tthe|EAS02872	OG0001395	Hsap	13.0	Hsap,Atha
Tthe|EAR89014	OG0001395	Hsap	13.0	Hsap,Atha
Tthe|EAR81612	OG0001395	Hsap	13.0	Hsap,Atha
Tthe|EAS00515	OG0001395	Hsap	13.0	Hsap,Atha
Tthe|EAR81669	OG0001395	Hsap	13.0	Hsap,Atha
Tthe|EAS00512	OG0001395	Hsap	13.0	Hsap,Atha
Tthe|EAR81593	OG0001395	Hsap	13.0	Hsap,Atha
Gpro|mRNA_5385	OG0001395	Hsap	13.0	Hsap,Atha
Tthe|EAR81605	OG0001395	Hsap	13.0	Hsap,Atha
Nvec|EDO31054	OG0001395	Hsap	13.0	Hsap,Atha
Tthe|EAR91205	OG0001395	Hsap	13.0	Hsap,Atha
Tthe|EAR81562	OG0001395	Hsap	13.0	Hsap,Atha
Tthe|EAR81730	OG0001395	Hsap	13.0	Hsap,Atha
Tthe|EAS05185	OG0001395	Hsap	13.0	Hsap,Atha
Tthe|EAR82252	OG0001395	Hsap	13.0	Hsap,Atha
Tthe|EAR82250	OG0001395	Hsap	13.0	Hsap,Atha
Tthe|EAR81228	OG0001395	Hsap	13.0	Hsap,Atha
Tthe|EAR81306	OG0001395	Hsap	13.0	Hsap,Atha
Tthe|EAS04045	OG0001395	Hsap	13.0	Hsap,Atha
Tthe|EAS06791	OG0001395	Hsap	13.0	Hsap,Atha
Cfra|CFRG0370T1	OG0001395	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_28413	OG0001395	Hsap	13.0	Hsap,Atha
Tadh|TriadT56775	OG0001395	Hsap	13.0	Hsap,Atha
Tthe|EAR81983	OG0001395	Hsap	13.0	Hsap,Atha
Tthe|EAS00166	OG0001395	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_77257	OG0001395	Hsap	13.0	Hsap,Atha
Tthe|EAR81979	OG0001395	Hsap	13.0	Hsap,Atha
Tthe|EAR88305	OG0001395	Hsap	13.0	Hsap,Atha
Tthe|EAR81819	OG0001395	Hsap	13.0	Hsap,Atha
Tthe|EAR86701	OG0001395	Hsap	13.0	Hsap,Atha
Tthe|EAR97620	OG0001395	Hsap	13.0	Hsap,Atha
Ocar|g1941	OG0001395	Hsap	13.0	Hsap,Atha
Tthe|EAR92424	OG0001395	Hsap	13.0	Hsap,Atha
Tthe|EAR89823	OG0001395	Hsap	13.0	Hsap,Atha
Crei|EDP04191	OG0001395	Hsap	13.0	Hsap,Atha
Crei|EDO97540	OG0001395	Hsap	13.0	Hsap,Atha
Tthe|EAR87626	OG0001395	Hsap	13.0	Hsap,Atha
Tthe|EAS06637	OG0001395	Hsap	13.0	Hsap,Atha
Tadh|TriadT51559	OG0001395	Hsap	13.0	Hsap,Atha
Tthe|EAR94120	OG0001395	Hsap	13.0	Hsap,Atha
Tthe|EAS02869	OG0001395	Hsap	13.0	Hsap,Atha
Aque|PAC15727014	OG0001395	Hsap	13.0	Hsap,Atha
Tthe|EAS00668	OG0001395	Hsap	13.0	Hsap,Atha
Tthe|EAS06938	OG0001395	Hsap	13.0	Hsap,Atha
Tthe|EAR89688	OG0001395	Hsap	13.0	Hsap,Atha
Tthe|EAR81806	OG0001395	Hsap	13.0	Hsap,Atha
Tthe|EAR96442	OG0001395	Hsap	13.0	Hsap,Atha
Tthe|EAR81584	OG0001395	Hsap	13.0	Hsap,Atha
Ocar|g10602	OG0001395	Hsap	13.0	Hsap,Atha
Tthe|EAR86884	OG0001395	Hsap	13.0	Hsap,Atha
Tadh|TriadT51561	OG0001395	Hsap	13.0	Hsap,Atha
Tthe|EAR81782	OG0001395	Hsap	13.0	Hsap,Atha
Tthe|EAR91491	OG0001395	Hsap	13.0	Hsap,Atha
Ppat|PP1S31_149V6.1	OG0001396	Hsap	13.0	Hsap,Atha
Atha|AT1G74120.1	OG0001396	Hsap	13.0	Hsap,Atha
Esil|Esi0167_0006.1	OG0001396	Hsap	13.0	Hsap,Atha
Esil|Esi0054_0104.1	OG0001396	Hsap	13.0	Hsap,Atha
Atha|AT4G38160.3	OG0001396	Hsap	13.0	Hsap,Atha
Ppat|PP1S88_175V6.1	OG0001396	Hsap	13.0	Hsap,Atha
Esil|Esi0290_0022.1	OG0001396	Hsap	13.0	Hsap,Atha
Crei|EDP02860	OG0001396	Hsap	13.0	Hsap,Atha
Atha|AT1G78930.1	OG0001396	Hsap	13.0	Hsap,Atha
Atha|AT2G44020.1	OG0001396	Hsap	13.0	Hsap,Atha
Pinf|PITG_02391T0	OG0001396	Hsap	13.0	Hsap,Atha
Atha|AT5G55580.1	OG0001396	Hsap	13.0	Hsap,Atha
Ppat|PP1S36_216V6.1	OG0001396	Hsap	13.0	Hsap,Atha
Esil|Esi0291_0011.1	OG0001396	Hsap	13.0	Hsap,Atha
Esil|Esi0147_0060.1	OG0001396	Hsap	13.0	Hsap,Atha
Ppat|PP1S258_35V6.1	OG0001396	Hsap	13.0	Hsap,Atha
Ppat|PP1S136_28V6.1	OG0001396	Hsap	13.0	Hsap,Atha
Crei|EDP06332	OG0001396	Hsap	13.0	Hsap,Atha
Atha|AT3G18870.1	OG0001396	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_147050	OG0001396	Hsap	13.0	Hsap,Atha
Ppat|PP1S25_200V6.1	OG0001396	Hsap	13.0	Hsap,Atha
Tadh|TriadT51882	OG0001396	Hsap	13.0	Hsap,Atha
Atha|AT5G64950.1	OG0001396	Hsap	13.0	Hsap,Atha
Atha|AT2G36000.1	OG0001396	Hsap	13.0	Hsap,Atha
Atha|AT2G21710.1	OG0001396	Hsap	13.0	Hsap,Atha
Ppat|PP1S33_375V6.1	OG0001396	Hsap	13.0	Hsap,Atha
Ppat|PP1S21_14V6.1	OG0001396	Hsap	13.0	Hsap,Atha
Esil|Esi0290_0010.1	OG0001396	Hsap	13.0	Hsap,Atha
Esil|Esi0290_0007.1	OG0001396	Hsap	13.0	Hsap,Atha
Ppat|PP1S16_107V6.1	OG0001396	Hsap	13.0	Hsap,Atha
Tadh|TriadT59443	OG0001396	Hsap	13.0	Hsap,Atha
Tadh|TriadT59444	OG0001396	Hsap	13.0	Hsap,Atha
Esil|Esi0033_0011.1	OG0001396	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_134246	OG0001396	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_73456	OG0001396	Hsap	13.0	Hsap,Atha
Esil|Esi0418_0019.1	OG0001396	Hsap	13.0	Hsap,Atha
Atha|AT1G79220.1	OG0001396	Hsap	13.0	Hsap,Atha
Esil|Esi0473_0018.1	OG0001396	Hsap	13.0	Hsap,Atha
Ttra|AMSG_01160T0	OG0001396	Hsap	13.0	Hsap,Atha
Crei|EDO96611	OG0001396	Hsap	13.0	Hsap,Atha
Ppat|PP1S64_149V6.1	OG0001396	Hsap	13.0	Hsap,Atha
Atha|AT4G02990.1	OG0001396	Hsap	13.0	Hsap,Atha
Esil|Esi0368_0010.1	OG0001396	Hsap	13.0	Hsap,Atha
Cvar|IGS.gm_18_00092	OG0001396	Hsap	13.0	Hsap,Atha
Atha|AT2G34620.1	OG0001396	Hsap	13.0	Hsap,Atha
Ppat|PP1S81_201V6.1	OG0001396	Hsap	13.0	Hsap,Atha
Atha|AT4G14605.1	OG0001396	Hsap	13.0	Hsap,Atha
Esil|Esi0334_0017.1	OG0001396	Hsap	13.0	Hsap,Atha
Ppat|PP1S89_222V6.2	OG0001396	Hsap	13.0	Hsap,Atha
Ppat|PP1S18_200V6.1	OG0001396	Hsap	13.0	Hsap,Atha
Esil|Esi0146_0049.1	OG0001396	Hsap	13.0	Hsap,Atha
Ppat|PP1S251_76V6.1	OG0001396	Hsap	13.0	Hsap,Atha
Cvar|IGS.gm_23_00097	OG0001396	Hsap	13.0	Hsap,Atha
Tgon|TGME49_092000	OG0001396	Hsap	13.0	Hsap,Atha
Atha|AT5G54180.1	OG0001396	Hsap	13.0	Hsap,Atha
Ppat|PP1S219_66V6.1	OG0001396	Hsap	13.0	Hsap,Atha
Atha|AT2G03050.1	OG0001396	Hsap	13.0	Hsap,Atha
Cvar|estExt_fgenesh3_pg.C_40208	OG0001396	Hsap	13.0	Hsap,Atha
Nk52|evm3s462	OG0001397	Hsap	13.0	Hsap,Atha
Nk52|evm1s462	OG0001397	Hsap	13.0	Hsap,Atha
Pinf|PITG_10758T0	OG0001397	Hsap	13.0	Hsap,Atha
Pinf|PITG_20106T0	OG0001397	Hsap	13.0	Hsap,Atha
Pinf|PITG_10754T0	OG0001397	Hsap	13.0	Hsap,Atha
Pinf|PITG_10755T0	OG0001397	Hsap	13.0	Hsap,Atha
Pinf|PITG_10756T0	OG0001397	Hsap	13.0	Hsap,Atha
Pinf|PITG_10750T0	OG0001397	Hsap	13.0	Hsap,Atha
Pinf|PITG_10751T0	OG0001397	Hsap	13.0	Hsap,Atha
Pinf|PITG_22458T0	OG0001397	Hsap	13.0	Hsap,Atha
Cneo|CNAG_00914T0	OG0001397	Hsap	13.0	Hsap,Atha
Pinf|PITG_10757T0	OG0001397	Hsap	13.0	Hsap,Atha
Pinf|PITG_20809T0	OG0001397	Hsap	13.0	Hsap,Atha
Pinf|PITG_10656T0	OG0001397	Hsap	13.0	Hsap,Atha
Cneo|CNAG_06031T0	OG0001397	Hsap	13.0	Hsap,Atha
Pinf|PITG_08323T0	OG0001397	Hsap	13.0	Hsap,Atha
Crei|EDP05483	OG0001397	Hsap	13.0	Hsap,Atha
Pinf|PITG_20895T0	OG0001397	Hsap	13.0	Hsap,Atha
Pinf|PITG_20896T0	OG0001397	Hsap	13.0	Hsap,Atha
Cneo|CNAG_06835T0	OG0001397	Hsap	13.0	Hsap,Atha
Crei|EDP05482	OG0001397	Hsap	13.0	Hsap,Atha
Cneo|CNAG_05815T0	OG0001397	Hsap	13.0	Hsap,Atha
Pinf|PITG_14051T0	OG0001397	Hsap	13.0	Hsap,Atha
Pinf|PITG_19524T0	OG0001397	Hsap	13.0	Hsap,Atha
Mver|MVEG_00585T0	OG0001397	Hsap	13.0	Hsap,Atha
Spom|SPAC23H3.11c.1	OG0001397	Hsap	13.0	Hsap,Atha
Pinf|PITG_11558T0	OG0001397	Hsap	13.0	Hsap,Atha
Pinf|PITG_20866T0	OG0001397	Hsap	13.0	Hsap,Atha
Pinf|PITG_18990T0	OG0001397	Hsap	13.0	Hsap,Atha
Esil|Esi0100_0034.1	OG0001397	Hsap	13.0	Hsap,Atha
Cvar|IGS.gm_2_00604	OG0001397	Hsap	13.0	Hsap,Atha
Pinf|PITG_10743T0	OG0001397	Hsap	13.0	Hsap,Atha
Pinf|PITG_16259T0	OG0001397	Hsap	13.0	Hsap,Atha
Pinf|PITG_10741T0	OG0001397	Hsap	13.0	Hsap,Atha
Pinf|PITG_10739T0	OG0001397	Hsap	13.0	Hsap,Atha
Pinf|PITG_10738T0	OG0001397	Hsap	13.0	Hsap,Atha
Pinf|PITG_16260T0	OG0001397	Hsap	13.0	Hsap,Atha
Cvar|fgenesh3_pg.C_scaffold_15000025	OG0001397	Hsap	13.0	Hsap,Atha
Esil|Esi0243_0020.1	OG0001397	Hsap	13.0	Hsap,Atha
Pinf|PITG_10634T0	OG0001397	Hsap	13.0	Hsap,Atha
Spom|SPAC17G6.11c.1	OG0001397	Hsap	13.0	Hsap,Atha
Pinf|PITG_10765T0	OG0001397	Hsap	13.0	Hsap,Atha
Pinf|PITG_20894T0	OG0001397	Hsap	13.0	Hsap,Atha
Cneo|CNAG_00897T0	OG0001397	Hsap	13.0	Hsap,Atha
Pinf|PITG_10759T0	OG0001397	Hsap	13.0	Hsap,Atha
Pinf|PITG_10760T0	OG0001397	Hsap	13.0	Hsap,Atha
Cneo|CNAG_06832T2	OG0001397	Hsap	13.0	Hsap,Atha
Pinf|PITG_18933T0	OG0001397	Hsap	13.0	Hsap,Atha
Pinf|PITG_18444T0	OG0001397	Hsap	13.0	Hsap,Atha
Cvar|IGS.gm_15_00005	OG0001397	Hsap	13.0	Hsap,Atha
Pinf|PITG_10657T0	OG0001397	Hsap	13.0	Hsap,Atha
Pinf|PITG_18937T0	OG0001397	Hsap	13.0	Hsap,Atha
Pinf|PITG_01092T0	OG0001397	Hsap	13.0	Hsap,Atha
Pinf|PITG_16750T0	OG0001397	Hsap	13.0	Hsap,Atha
Pinf|PITG_20868T0	OG0001397	Hsap	13.0	Hsap,Atha
Pinf|PITG_20867T0	OG0001397	Hsap	13.0	Hsap,Atha
Pinf|PITG_18356T0	OG0001397	Hsap	13.0	Hsap,Atha
Pinf|PITG_21332T0	OG0001397	Hsap	13.0	Hsap,Atha
Aque|PAC15700123	OG0001398	Hsap	13.0	Hsap,Atha
Ppal|EFA85407	OG0001398	Hsap	13.0	Hsap,Atha
Aque|PAC15714909	OG0001398	Hsap	13.0	Hsap,Atha
Aque|PAC15700611	OG0001398	Hsap	13.0	Hsap,Atha
Aque|PAC15709415	OG0001398	Hsap	13.0	Hsap,Atha
Cint|ENSCINT00000031309	OG0001398	Hsap	13.0	Hsap,Atha
Ocar|g2143	OG0001398	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_90682	OG0001398	Hsap	13.0	Hsap,Atha
Ngru|EFC35477	OG0001398	Hsap	13.0	Hsap,Atha
Ngru|EFC37809	OG0001398	Hsap	13.0	Hsap,Atha
Cint|ENSCINT00000007159	OG0001398	Hsap	13.0	Hsap,Atha
Ngru|EFC41546	OG0001398	Hsap	13.0	Hsap,Atha
Mlei|ML20645a-RA	OG0001398	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_70062	OG0001398	Hsap	13.0	Hsap,Atha
Mlei|ML20647a-RA	OG0001398	Hsap	13.0	Hsap,Atha
Acas|ELR12226	OG0001398	Hsap	13.0	Hsap,Atha
Tthe|EAS01409	OG0001398	Hsap	13.0	Hsap,Atha
Ddis|DDB0191056	OG0001398	Hsap	13.0	Hsap,Atha
Aque|PAC15702932	OG0001398	Hsap	13.0	Hsap,Atha
Dmel|FBtr0346087	OG0001398	Hsap	13.0	Hsap,Atha
Ddis|DDB0252827	OG0001398	Hsap	13.0	Hsap,Atha
Ocar|g4222	OG0001398	Hsap	13.0	Hsap,Atha
Ddis|DDB0205932	OG0001398	Hsap	13.0	Hsap,Atha
Ttra|AMSG_12273T0	OG0001398	Hsap	13.0	Hsap,Atha
Ttra|AMSG_12272T0	OG0001398	Hsap	13.0	Hsap,Atha
Ppal|EFA86473	OG0001398	Hsap	13.0	Hsap,Atha
Mbre|EDQ87112	OG0001398	Hsap	13.0	Hsap,Atha
Ocar|g1694	OG0001398	Hsap	13.0	Hsap,Atha
Sros|EGD72098	OG0001398	Hsap	13.0	Hsap,Atha
Cfra|CFRG5295T1	OG0001398	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_147490	OG0001398	Hsap	13.0	Hsap,Atha
Ttra|AMSG_05111T0	OG0001398	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_70782	OG0001398	Hsap	13.0	Hsap,Atha
Aque|PAC15703822	OG0001398	Hsap	13.0	Hsap,Atha
Cint|ENSCINT00000032556	OG0001398	Hsap	13.0	Hsap,Atha
Ngru|EFC50655	OG0001398	Hsap	13.0	Hsap,Atha
Tthe|EAS01212	OG0001398	Hsap	13.0	Hsap,Atha
Sros|EGD81373	OG0001398	Hsap	13.0	Hsap,Atha
Mlei|ML20642a-RA	OG0001398	Hsap	13.0	Hsap,Atha
Hsap|ENST00000544440	OG0001398	Hsap	13.0	Hsap,Atha
Falb|H696_02984T0	OG0001398	Hsap	13.0	Hsap,Atha
Bnat|JGI_V11_133145	OG0001398	Hsap	13.0	Hsap,Atha
Cowc|CAOG_00584T0	OG0001398	Hsap	13.0	Hsap,Atha
Lgig|LotgiT205644	OG0001398	Hsap	13.0	Hsap,Atha
Aque|PAC15703236	OG0001398	Hsap	13.0	Hsap,Atha
Ppat|PP1S69_148V6.1	OG0001398	Hsap	13.0	Hsap,Atha
Skow|rna2737	OG0001398	Hsap	13.0	Hsap,Atha
Ppal|EFA75279	OG0001398	Hsap	13.0	Hsap,Atha
Acas|ELR20481	OG0001398	Hsap	13.0	Hsap,Atha
Lgig|LotgiT153260	OG0001398	Hsap	13.0	Hsap,Atha
Esil|Esi0004_0210.1	OG0001398	Hsap	13.0	Hsap,Atha
Ocar|g5036	OG0001398	Hsap	13.0	Hsap,Atha
Aque|PAC15705014	OG0001398	Hsap	13.0	Hsap,Atha
Aque|PAC15703821	OG0001398	Hsap	13.0	Hsap,Atha
Sarc|SARC_17648T0	OG0001398	Hsap	13.0	Hsap,Atha
Aque|PAC15703068	OG0001398	Hsap	13.0	Hsap,Atha
Ocar|g8575	OG0001398	Hsap	13.0	Hsap,Atha
Acas|ELR20363	OG0001399	Hsap	13.0	Hsap,Atha
Gpro|mRNA_3005	OG0001399	Hsap	13.0	Hsap,Atha
Acas|ELR20365	OG0001399	Hsap	13.0	Hsap,Atha
Ngru|EFC44621	OG0001399	Hsap	13.0	Hsap,Atha
Clim|evm10s46	OG0001399	Hsap	13.0	Hsap,Atha
Tadh|TriadT64088	OG0001399	Hsap	13.0	Hsap,Atha
Ncra|EFNCRT00000008968	OG0001399	Hsap	13.0	Hsap,Atha
Atha|AT5G59770.1	OG0001399	Hsap	13.0	Hsap,Atha
Aque|PAC15716595	OG0001399	Hsap	13.0	Hsap,Atha
Lgig|LotgiT222938	OG0001399	Hsap	13.0	Hsap,Atha
Hsap|ENST00000565299	OG0001399	Hsap	13.0	Hsap,Atha
Dmel|FBtr0080313	OG0001399	Hsap	13.0	Hsap,Atha
Mlei|ML22075a-RA	OG0001399	Hsap	13.0	Hsap,Atha
Tthe|EAR87669	OG0001399	Hsap	13.0	Hsap,Atha
Nvec|EDO30588	OG0001399	Hsap	13.0	Hsap,Atha
Nk52|evm60s914	OG0001399	Hsap	13.0	Hsap,Atha
Aque|PAC15719949	OG0001399	Hsap	13.0	Hsap,Atha
Ddis|DDB0204430	OG0001399	Hsap	13.0	Hsap,Atha
Nk52|evm38s2657	OG0001399	Hsap	13.0	Hsap,Atha
Spun|SPPG_02206T0	OG0001399	Hsap	13.0	Hsap,Atha
Hsap|ENST00000361271	OG0001399	Hsap	13.0	Hsap,Atha
Hsap|ENST00000495827	OG0001399	Hsap	13.0	Hsap,Atha
Ppat|PP1S155_111V6.1	OG0001399	Hsap	13.0	Hsap,Atha
Crei|EDP06194	OG0001399	Hsap	13.0	Hsap,Atha
Lgig|LotgiT120462	OG0001399	Hsap	13.0	Hsap,Atha
Esil|Esi0173_0023.1	OG0001399	Hsap	13.0	Hsap,Atha
Nvec|EDO32410	OG0001399	Hsap	13.0	Hsap,Atha
Hsap|ENST00000383657	OG0001399	Hsap	13.0	Hsap,Atha
Tgon|TGME49_111290	OG0001399	Hsap	13.0	Hsap,Atha
Ppat|PP1S30_56V6.1	OG0001399	Hsap	13.0	Hsap,Atha
Mlei|ML463519a-RA	OG0001399	Hsap	13.0	Hsap,Atha
Cowc|CAOG_01338T0	OG0001399	Hsap	13.0	Hsap,Atha
Crei|EDP01055	OG0001399	Hsap	13.0	Hsap,Atha
Cneo|CNAG_02487T0	OG0001399	Hsap	13.0	Hsap,Atha
Cint|ENSCINT00000011843	OG0001399	Hsap	13.0	Hsap,Atha
Skow|rna26515	OG0001399	Hsap	13.0	Hsap,Atha
